Meas. m/z,#,Ion Formula,Score,m/z,err [ppm],Mean err [ppm],mSigma,rdb,e¯ Conf,N-Rule,H/C,KM [CH2],KMD [CH2],I,N/C,NKM [CH2],O/C,O/N,S/C
,1,C9H24N6O3,3.7,264.19044,-0.7,-0.4,133.7,1.5,odd,ok,2.667,263.895621,0.104379,,0.667,264,0.333,0.5,0
,1,C17H28S,100,264.190623,0,0,76.5,6.5,odd,ok,1.647,263.895621,0.104379,,0,264,0,0,0.059
264.244781,1,C18H32O,100,264.244767,-0.1,0.1,30.1,3.5,odd,ok,1.778,263.949723,0.050277,1774875,0,264,0.056,0,0
,1,C18H32O,100,264.244767,-0.1,0.1,30.1,3.5,odd,ok,1.778,263.949723,0.050277,,0,264,0.056,0,0
,1,C18H32O,100,264.244767,-0.1,0.1,30.1,3.5,odd,ok,1.778,263.949723,0.050277,,0,264,0.056,0,0
,1,C18H32O,100,264.244767,-0.1,0.1,30.1,3.5,odd,ok,1.778,263.949723,0.050277,,0,264,0.056,0,0
,1,C18H32O,100,264.244767,-0.1,0.1,30.1,3.5,odd,ok,1.778,263.949723,0.050277,,0,264,0.056,0,0
,1,C18H32O,100,264.244767,-0.1,0.1,30.1,3.5,odd,ok,1.778,263.949723,0.050277,,0,264,0.056,0,0
264.268573,1,C18H34N,100,264.268577,0,-7.6,600.4,3,even,ok,1.889,263.973488,0.026512,1688939,0.056,264,0,0,0
,1,C18H34N,100,264.268577,0,-7.6,600.4,3,even,ok,1.889,263.973488,0.026512,,0.056,264,0,0,0
,1,C18H34N,100,264.268577,0,-7.6,600.4,3,even,ok,1.889,263.973488,0.026512,,0.056,264,0,0,0
,1,C18H34N,100,264.268577,0,-7.6,600.4,3,even,ok,1.889,263.973488,0.026512,,0.056,264,0,0,0
,1,C18H34N,100,264.268577,0,-7.6,600.4,3,even,ok,1.889,263.973488,0.026512,,0.056,264,0,0,0
,1,C18H34N,100,264.268577,0,-7.6,600.4,3,even,ok,1.889,263.973488,0.026512,,0.056,264,0,0,0
,1,C18H34N,100,264.268577,0,-7.6,600.4,3,even,ok,1.889,263.973488,0.026512,,0.056,264,0,0,0
264.281158,1,C19H36,100,264.281153,0,0,5.4,2.5,odd,ok,1.895,263.986059,0.013941,51125688,0,264,0,0,0
,1,C19H36,100,264.281153,0,0,5.4,2.5,odd,ok,1.895,263.986059,0.013941,,0,264,0,0,0
,1,C19H36,100,264.281153,0,0,5.4,2.5,odd,ok,1.895,263.986059,0.013941,,0,264,0,0,0
,1,C19H36,100,264.281153,0,0,5.4,2.5,odd,ok,1.895,263.986059,0.013941,,0,264,0,0,0
,1,C19H36,100,264.281153,0,0,5.4,2.5,odd,ok,1.895,263.986059,0.013941,,0,264,0,0,0
,1,C19H36,100,264.281153,0,0,5.4,2.5,odd,ok,1.895,263.986059,0.013941,,0,264,0,0,0
265.216131,1,C17H29O2,100,265.216207,0.3,0.2,n.a.,4,even,ok,1.706,264.919988,0.080012,452651,0,265,0.118,0,0
,1,C17H29O2,100,265.216207,0.3,0.2,n.a.,4,even,ok,1.706,264.919988,0.080012,,0,265,0.118,0,0
,1,C17H29O2,100,265.216207,0.3,0.2,n.a.,4,even,ok,1.706,264.919988,0.080012,,0,265,0.118,0,0
,1,C17H29O2,100,265.216207,0.3,0.2,n.a.,4,even,ok,1.706,264.919988,0.080012,,0,265,0.118,0,0
,1,C17H29O2,100,265.216207,0.3,0.2,n.a.,4,even,ok,1.706,264.919988,0.080012,,0,265,0.118,0,0
,1,C17H29O2,100,265.216207,0.3,0.2,n.a.,4,even,ok,1.706,264.919988,0.080012,,0,265,0.118,0,0
265.252522,1,C18H33O,100,265.252592,0.3,-7.5,610.9,3,even,ok,1.833,264.956338,0.043662,922850,0,265,0.056,0,0
,1,C18H33O,100,265.252592,0.3,-7.5,610.9,3,even,ok,1.833,264.956338,0.043662,,0,265,0.056,0,0
,1,C18H33O,100,265.252592,0.3,-7.5,610.9,3,even,ok,1.833,264.956338,0.043662,,0,265,0.056,0,0
,1,C18H33O,100,265.252592,0.3,-7.5,610.9,3,even,ok,1.833,264.956338,0.043662,,0,265,0.056,0,0
,1,C18H33O,100,265.252592,0.3,-7.5,610.9,3,even,ok,1.833,264.956338,0.043662,,0,265,0.056,0,0
,1,C18H33O,100,265.252592,0.3,-7.5,610.9,3,even,ok,1.833,264.956338,0.043662,,0,265,0.056,0,0
265.276398,1,C18H35N,100,265.276402,0,-3.4,42.8,2.5,odd,ok,1.944,264.980188,0.019812,4544053,0.056,265,0,0,0
,1,C18H35N,100,265.276402,0,-3.4,42.8,2.5,odd,ok,1.944,264.980188,0.019812,,0.056,265,0,0,0
,1,C18H35N,100,265.276402,0,-3.4,42.8,2.5,odd,ok,1.944,264.980188,0.019812,,0.056,265,0,0,0
,1,C18H35N,100,265.276402,0,-3.4,42.8,2.5,odd,ok,1.944,264.980188,0.019812,,0.056,265,0,0,0
,1,C18H35N,100,265.276402,0,-3.4,42.8,2.5,odd,ok,1.944,264.980188,0.019812,,0.056,265,0,0,0
,1,C18H35N,100,265.276402,0,-3.4,42.8,2.5,odd,ok,1.944,264.980188,0.019812,,0.056,265,0,0,0
,1,C18H35N,100,265.276402,0,-3.4,42.8,2.5,odd,ok,1.944,264.980188,0.019812,,0.056,265,0,0,0
265.288974,1,C19H37,100,265.288978,0,-2.5,141.1,2,even,ok,1.947,264.99275,0.00725,1650407,0,265,0,0,0
,1,C19H37,100,265.288978,0,-2.5,141.1,2,even,ok,1.947,264.99275,0.00725,,0,265,0,0,0
,1,C19H37,100,265.288978,0,-2.5,141.1,2,even,ok,1.947,264.99275,0.00725,,0,265,0,0,0
,1,C19H37,100,265.288978,0,-2.5,141.1,2,even,ok,1.947,264.99275,0.00725,,0,265,0,0,0
,1,C19H37,100,265.288978,0,-2.5,141.1,2,even,ok,1.947,264.99275,0.00725,,0,265,0,0,0
,1,C19H37,100,265.288978,0,-2.5,141.1,2,even,ok,1.947,264.99275,0.00725,,0,265,0,0,0
266.202939,1,C20H26,100,266.202902,-0.1,-0.1,25.5,8.5,odd,ok,1.3,265.905695,0.094305,2229180,0,266,0,0,0
,1,C20H26,100,266.202902,-0.1,-0.1,25.5,8.5,odd,ok,1.3,265.905695,0.094305,,0,266,0,0,0
,1,C20H26,100,266.202902,-0.1,-0.1,25.5,8.5,odd,ok,1.3,265.905695,0.094305,,0,266,0,0,0
,1,C20H26,100,266.202902,-0.1,-0.1,25.5,8.5,odd,ok,1.3,265.905695,0.094305,,0,266,0,0,0
,1,C20H26,100,266.202902,-0.1,-0.1,25.5,8.5,odd,ok,1.3,265.905695,0.094305,,0,266,0,0,0
,1,C20H26,100,266.202902,-0.1,-0.1,25.5,8.5,odd,ok,1.3,265.905695,0.094305,,0,266,0,0,0
266.206267,1,C17H30S,100,266.206274,0,-0.3,78.8,5.5,odd,ok,1.765,265.909019,0.090981,3004125,0,266,0,0,0.059
,1,C17H30S,100,266.206274,0,-0.3,78.8,5.5,odd,ok,1.765,265.909019,0.090981,,0,266,0,0,0.059
,1,C17H30S,100,266.206274,0,-0.3,78.8,5.5,odd,ok,1.765,265.909019,0.090981,,0,266,0,0,0.059
,1,C17H30S,100,266.206274,0,-0.3,78.8,5.5,odd,ok,1.765,265.909019,0.090981,,0,266,0,0,0.059
,1,C17H30S,100,266.206274,0,-0.3,78.8,5.5,odd,ok,1.765,265.909019,0.090981,,0,266,0,0,0.059
,1,C17H30S,100,266.206274,0,-0.3,78.8,5.5,odd,ok,1.765,265.909019,0.090981,,0,266,0,0,0.059
266.260424,1,C18H34O,100,266.260417,0,-1.7,124.7,2.5,odd,ok,1.889,265.963115,0.036885,2697072,0,266,0.056,0,0
,1,C18H34O,100,266.260417,0,-1.7,124.7,2.5,odd,ok,1.889,265.963115,0.036885,,0,266,0.056,0,0
,1,C18H34O,100,266.260417,0,-1.7,124.7,2.5,odd,ok,1.889,265.963115,0.036885,,0,266,0.056,0,0
,1,C18H34O,100,266.260417,0,-1.7,124.7,2.5,odd,ok,1.889,265.963115,0.036885,,0,266,0.056,0,0
,1,C18H34O,100,266.260417,0,-1.7,124.7,2.5,odd,ok,1.889,265.963115,0.036885,,0,266,0.056,0,0
,1,C18H34O,100,266.260417,0,-1.7,124.7,2.5,odd,ok,1.889,265.963115,0.036885,,0,266,0.056,0,0
266.284182,1,C18H36N,100,266.284227,0.2,0.1,14.2,2,even,ok,2,265.986847,0.013153,2292140,0.056,266,0,0,0
,1,C18H36N,100,266.284227,0.2,0.1,14.2,2,even,ok,2,265.986847,0.013153,,0.056,266,0,0,0
,1,C18H36N,100,266.284227,0.2,0.1,14.2,2,even,ok,2,265.986847,0.013153,,0.056,266,0,0,0
,1,C18H36N,100,266.284227,0.2,0.1,14.2,2,even,ok,2,265.986847,0.013153,,0.056,266,0,0,0
,1,C18H36N,100,266.284227,0.2,0.1,14.2,2,even,ok,2,265.986847,0.013153,,0.056,266,0,0,0
,1,C18H36N,100,266.284227,0.2,0.1,14.2,2,even,ok,2,265.986847,0.013153,,0.056,266,0,0,0
,1,C18H36N,100,266.284227,0.2,0.1,14.2,2,even,ok,2,265.986847,0.013153,,0.056,266,0,0,0
266.296817,1,C19H38,100,266.296803,-0.1,0,9.7,1.5,odd,ok,2,265.999467,0.000533,35711240,0,266,0,0,0
,1,C19H38,100,266.296803,-0.1,0,9.7,1.5,odd,ok,2,265.999467,0.000533,,0,266,0,0,0
,1,C19H38,100,266.296803,-0.1,0,9.7,1.5,odd,ok,2,265.999467,0.000533,,0,266,0,0,0
,1,C19H38,100,266.296803,-0.1,0,9.7,1.5,odd,ok,2,265.999467,0.000533,,0,266,0,0,0
,1,C19H38,100,266.296803,-0.1,0,9.7,1.5,odd,ok,2,265.999467,0.000533,,0,266,0,0,0
,1,C19H38,100,266.296803,-0.1,0,9.7,1.5,odd,ok,2,265.999467,0.000533,,0,266,0,0,0
267.268218,1,C18H35O,100,267.268242,0.1,-1.3,366.3,2,even,ok,1.944,266.969784,0.030216,941953,0,267,0.056,0,0
,1,C18H35O,100,267.268242,0.1,-1.3,366.3,2,even,ok,1.944,266.969784,0.030216,,0,267,0.056,0,0
,1,C18H35O,100,267.268242,0.1,-1.3,366.3,2,even,ok,1.944,266.969784,0.030216,,0,267,0.056,0,0
,1,C18H35O,100,267.268242,0.1,-1.3,366.3,2,even,ok,1.944,266.969784,0.030216,,0,267,0.056,0,0
,1,C18H35O,100,267.268242,0.1,-1.3,366.3,2,even,ok,1.944,266.969784,0.030216,,0,267,0.056,0,0
,1,C18H35O,100,267.268242,0.1,-1.3,366.3,2,even,ok,1.944,266.969784,0.030216,,0,267,0.056,0,0
267.291958,1,C18H37N,100,267.292052,0.4,-3.9,581,1.5,odd,ok,2.056,266.993497,0.006503,673549,0.056,267,0,0,0
,1,C18H37N,100,267.292052,0.4,-3.9,581,1.5,odd,ok,2.056,266.993497,0.006503,,0.056,267,0,0,0
,1,C18H37N,100,267.292052,0.4,-3.9,581,1.5,odd,ok,2.056,266.993497,0.006503,,0.056,267,0,0,0
,1,C18H37N,100,267.292052,0.4,-3.9,581,1.5,odd,ok,2.056,266.993497,0.006503,,0.056,267,0,0,0
,1,C18H37N,100,267.292052,0.4,-3.9,581,1.5,odd,ok,2.056,266.993497,0.006503,,0.056,267,0,0,0
,1,C18H37N,100,267.292052,0.4,-3.9,581,1.5,odd,ok,2.056,266.993497,0.006503,,0.056,267,0,0,0
,1,C18H37N,100,267.292052,0.4,-3.9,581,1.5,odd,ok,2.056,266.993497,0.006503,,0.056,267,0,0,0
267.304612,1,C19H39,100,267.304628,0.1,2.8,66.3,1,even,ok,2.053,267.006138,-0.006138,3562075,0,267,0,0,0
,1,C19H39,100,267.304628,0.1,2.8,66.3,1,even,ok,2.053,267.006138,-0.006138,,0,267,0,0,0
,1,C19H39,100,267.304628,0.1,2.8,66.3,1,even,ok,2.053,267.006138,-0.006138,,0,267,0,0,0
,1,C19H39,100,267.304628,0.1,2.8,66.3,1,even,ok,2.053,267.006138,-0.006138,,0,267,0,0,0
,1,C19H39,100,267.304628,0.1,2.8,66.3,1,even,ok,2.053,267.006138,-0.006138,,0,267,0,0,0
,1,C19H39,100,267.304628,0.1,2.8,66.3,1,even,ok,2.053,267.006138,-0.006138,,0,267,0,0,0
268.218541,1,C20H28,100,268.218552,0,0,20.8,7.5,odd,ok,1.4,267.919046,0.080954,3209767,0,268,0,0,0
,1,C20H28,100,268.218552,0,0,20.8,7.5,odd,ok,1.4,267.919046,0.080954,,0,268,0,0,0
,1,C20H28,100,268.218552,0,0,20.8,7.5,odd,ok,1.4,267.919046,0.080954,,0,268,0,0,0
,1,C20H28,100,268.218552,0,0,20.8,7.5,odd,ok,1.4,267.919046,0.080954,,0,268,0,0,0
,1,C20H28,100,268.218552,0,0,20.8,7.5,odd,ok,1.4,267.919046,0.080954,,0,268,0,0,0
,1,C20H28,100,268.218552,0,0,20.8,7.5,odd,ok,1.4,267.919046,0.080954,,0,268,0,0,0
268.22191,1,C17H32S,100,268.221924,0.1,-0.3,65.8,4.5,odd,ok,1.882,267.922411,0.077589,4872035,0,268,0,0,0.059
,1,C17H32S,100,268.221924,0.1,-0.3,65.8,4.5,odd,ok,1.882,267.922411,0.077589,,0,268,0,0,0.059
,1,C17H32S,100,268.221924,0.1,-0.3,65.8,4.5,odd,ok,1.882,267.922411,0.077589,,0,268,0,0,0.059
,1,C17H32S,100,268.221924,0.1,-0.3,65.8,4.5,odd,ok,1.882,267.922411,0.077589,,0,268,0,0,0.059
,1,C17H32S,100,268.221924,0.1,-0.3,65.8,4.5,odd,ok,1.882,267.922411,0.077589,,0,268,0,0,0.059
,1,C17H32S,100,268.221924,0.1,-0.3,65.8,4.5,odd,ok,1.882,267.922411,0.077589,,0,268,0,0,0.059
268.263506,1,C17H34NO,100,268.263491,-0.1,0,n.a.,2,even,ok,2,267.96396,0.03604,441893,0.059,268,0.059,1,0
,1,C17H34NO,100,268.263491,-0.1,0,n.a.,2,even,ok,2,267.96396,0.03604,,0.059,268,0.059,1,0
,1,C17H34NO,100,268.263491,-0.1,0,n.a.,2,even,ok,2,267.96396,0.03604,,0.059,268,0.059,1,0
,1,C17H34NO,100,268.263491,-0.1,0,n.a.,2,even,ok,2,267.96396,0.03604,,0.059,268,0.059,1,0
,1,C17H34NO,100,268.263491,-0.1,0,n.a.,2,even,ok,2,267.96396,0.03604,,0.059,268,0.059,1,0
,1,C17H34NO,100,268.263491,-0.1,0,n.a.,2,even,ok,2,267.96396,0.03604,,0.059,268,0.059,1,0
,1,C17H34NO,100,268.263491,-0.1,0,n.a.,2,even,ok,2,267.96396,0.03604,,0.059,268,0.059,1,0
268.276054,1,C18H36O,100,268.276067,0.1,0,34.7,1.5,odd,ok,2,267.976494,0.023506,1648563,0,268,0.056,0,0
,1,C18H36O,100,268.276067,0.1,0,34.7,1.5,odd,ok,2,267.976494,0.023506,,0,268,0.056,0,0
,1,C18H36O,100,268.276067,0.1,0,34.7,1.5,odd,ok,2,267.976494,0.023506,,0,268,0.056,0,0
,1,C18H36O,100,268.276067,0.1,0,34.7,1.5,odd,ok,2,267.976494,0.023506,,0,268,0.056,0,0
,1,C18H36O,100,268.276067,0.1,0,34.7,1.5,odd,ok,2,267.976494,0.023506,,0,268,0.056,0,0
,1,C18H36O,100,268.276067,0.1,0,34.7,1.5,odd,ok,2,267.976494,0.023506,,0,268,0.056,0,0
268.29989,1,C18H38N,100,268.299877,0,-4.1,50.6,1,even,ok,2.111,268.000304,-0.000304,1697420,0.056,268,0,0,0
,1,C18H38N,100,268.299877,0,-4.1,50.6,1,even,ok,2.111,268.000304,-0.000304,,0.056,268,0,0,0
,1,C18H38N,100,268.299877,0,-4.1,50.6,1,even,ok,2.111,268.000304,-0.000304,,0.056,268,0,0,0
,1,C18H38N,100,268.299877,0,-4.1,50.6,1,even,ok,2.111,268.000304,-0.000304,,0.056,268,0,0,0
,1,C18H38N,100,268.299877,0,-4.1,50.6,1,even,ok,2.111,268.000304,-0.000304,,0.056,268,0,0,0
,1,C18H38N,100,268.299877,0,-4.1,50.6,1,even,ok,2.111,268.000304,-0.000304,,0.056,268,0,0,0
,1,C18H38N,100,268.299877,0,-4.1,50.6,1,even,ok,2.111,268.000304,-0.000304,,0.056,268,0,0,0
268.312436,1,C19H40,100,268.312453,0.1,2.8,50.5,0.5,odd,ok,2.105,268.012836,-0.012836,18197944,0,268,0,0,0
,1,C19H40,100,268.312453,0.1,2.8,50.5,0.5,odd,ok,2.105,268.012836,-0.012836,,0,268,0,0,0
,1,C19H40,100,268.312453,0.1,2.8,50.5,0.5,odd,ok,2.105,268.012836,-0.012836,,0,268,0,0,0
,1,C19H40,100,268.312453,0.1,2.8,50.5,0.5,odd,ok,2.105,268.012836,-0.012836,,0,268,0,0,0
,1,C19H40,100,268.312453,0.1,2.8,50.5,0.5,odd,ok,2.105,268.012836,-0.012836,,0,268,0,0,0
,1,C19H40,100,268.312453,0.1,2.8,50.5,0.5,odd,ok,2.105,268.012836,-0.012836,,0,268,0,0,0
269.283895,1,C18H37O,100,269.283892,0,-4,558.3,1,even,ok,2.056,268.98321,0.01679,733238,0,269,0.056,0,0
,1,C18H37O,100,269.283892,0,-4,558.3,1,even,ok,2.056,268.98321,0.01679,,0,269,0.056,0,0
,1,C18H37O,100,269.283892,0,-4,558.3,1,even,ok,2.056,268.98321,0.01679,,0,269,0.056,0,0
,1,C18H37O,100,269.283892,0,-4,558.3,1,even,ok,2.056,268.98321,0.01679,,0,269,0.056,0,0
,1,C18H37O,100,269.283892,0,-4,558.3,1,even,ok,2.056,268.98321,0.01679,,0,269,0.056,0,0
,1,C18H37O,100,269.283892,0,-4,558.3,1,even,ok,2.056,268.98321,0.01679,,0,269,0.056,0,0
269.320243,1,C19H41,100,269.320278,0.1,-3.4,331,0,even,ok,2.158,269.019518,-0.019518,3162577,0,269,0,0,0
,1,C19H41,100,269.320278,0.1,-3.4,331,0,even,ok,2.158,269.019518,-0.019518,,0,269,0,0,0
,1,C19H41,100,269.320278,0.1,-3.4,331,0,even,ok,2.158,269.019518,-0.019518,,0,269,0,0,0
,1,C19H41,100,269.320278,0.1,-3.4,331,0,even,ok,2.158,269.019518,-0.019518,,0,269,0,0,0
,1,C19H41,100,269.320278,0.1,-3.4,331,0,even,ok,2.158,269.019518,-0.019518,,0,269,0,0,0
,1,C19H41,100,269.320278,0.1,-3.4,331,0,even,ok,2.158,269.019518,-0.019518,,0,269,0,0,0
270.197822,1,C19H26O,100,270.197817,0,0,n.a.,7.5,odd,ok,1.368,269.896117,0.103883,356730,0,270,0.053,0,0
,1,C19H26O,100,270.197817,0,0,n.a.,7.5,odd,ok,1.368,269.896117,0.103883,,0,270,0.053,0,0
,1,C19H26O,100,270.197817,0,0,n.a.,7.5,odd,ok,1.368,269.896117,0.103883,,0,270,0.053,0,0
,1,C19H26O,100,270.197817,0,0,n.a.,7.5,odd,ok,1.368,269.896117,0.103883,,0,270,0.053,0,0
,1,C19H26O,100,270.197817,0,0,n.a.,7.5,odd,ok,1.368,269.896117,0.103883,,0,270,0.053,0,0
,1,C19H26O,100,270.197817,0,0,n.a.,7.5,odd,ok,1.368,269.896117,0.103883,,0,270,0.053,0,0
270.234201,1,C20H30,100,270.234202,0,2.9,22.8,6.5,odd,ok,1.5,269.932455,0.067545,12338299,0,270,0,0,0
,1,C20H30,100,270.234202,0,2.9,22.8,6.5,odd,ok,1.5,269.932455,0.067545,,0,270,0,0,0
,1,C20H30,100,270.234202,0,2.9,22.8,6.5,odd,ok,1.5,269.932455,0.067545,,0,270,0,0,0
,1,C20H30,100,270.234202,0,2.9,22.8,6.5,odd,ok,1.5,269.932455,0.067545,,0,270,0,0,0
,1,C20H30,100,270.234202,0,2.9,22.8,6.5,odd,ok,1.5,269.932455,0.067545,,0,270,0,0,0
,1,C20H30,100,270.234202,0,2.9,22.8,6.5,odd,ok,1.5,269.932455,0.067545,,0,270,0,0,0
270.237589,1,C17H34S,100,270.237574,-0.1,-2.2,411.6,3.5,odd,ok,2,269.935839,0.064161,2694503,0,270,0,0,0.059
,1,C17H34S,100,270.237574,-0.1,-2.2,411.6,3.5,odd,ok,2,269.935839,0.064161,,0,270,0,0,0.059
,1,C17H34S,100,270.237574,-0.1,-2.2,411.6,3.5,odd,ok,2,269.935839,0.064161,,0,270,0,0,0.059
,1,C17H34S,100,270.237574,-0.1,-2.2,411.6,3.5,odd,ok,2,269.935839,0.064161,,0,270,0,0,0.059
,1,C17H34S,100,270.237574,-0.1,-2.2,411.6,3.5,odd,ok,2,269.935839,0.064161,,0,270,0,0,0.059
,1,C17H34S,100,270.237574,-0.1,-2.2,411.6,3.5,odd,ok,2,269.935839,0.064161,,0,270,0,0,0.059
270.291685,1,C18H38O,100,270.291717,0.1,-1.3,165.6,0.5,odd,ok,2.111,269.989875,0.010125,1578922,0,270,0.056,0,0
,1,C18H38O,100,270.291717,0.1,-1.3,165.6,0.5,odd,ok,2.111,269.989875,0.010125,,0,270,0.056,0,0
,1,C18H38O,100,270.291717,0.1,-1.3,165.6,0.5,odd,ok,2.111,269.989875,0.010125,,0,270,0.056,0,0
,1,C18H38O,100,270.291717,0.1,-1.3,165.6,0.5,odd,ok,2.111,269.989875,0.010125,,0,270,0.056,0,0
,1,C18H38O,100,270.291717,0.1,-1.3,165.6,0.5,odd,ok,2.111,269.989875,0.010125,,0,270,0.056,0,0
,1,C18H38O,100,270.291717,0.1,-1.3,165.6,0.5,odd,ok,2.111,269.989875,0.010125,,0,270,0.056,0,0
270.315571,1,C18H40N,100,270.315527,-0.2,0,53.7,0,even,ok,2.222,270.013735,-0.013735,1948499,0.056,270,0,0,0
,1,C18H40N,100,270.315527,-0.2,0,53.7,0,even,ok,2.222,270.013735,-0.013735,,0.056,270,0,0,0
,1,C18H40N,100,270.315527,-0.2,0,53.7,0,even,ok,2.222,270.013735,-0.013735,,0.056,270,0,0,0
,1,C18H40N,100,270.315527,-0.2,0,53.7,0,even,ok,2.222,270.013735,-0.013735,,0.056,270,0,0,0
,1,C18H40N,100,270.315527,-0.2,0,53.7,0,even,ok,2.222,270.013735,-0.013735,,0.056,270,0,0,0
,1,C18H40N,100,270.315527,-0.2,0,53.7,0,even,ok,2.222,270.013735,-0.013735,,0.056,270,0,0,0
,1,C18H40N,100,270.315527,-0.2,0,53.7,0,even,ok,2.222,270.013735,-0.013735,,0.056,270,0,0,0
271.229436,1,C19H29N,100,271.229451,0.1,-4,145.4,6.5,odd,ok,1.526,270.926579,0.073421,980448,0.053,271,0,0,0
,1,C19H29N,100,271.229451,0.1,-4,145.4,6.5,odd,ok,1.526,270.926579,0.073421,,0.053,271,0,0,0
,1,C19H29N,100,271.229451,0.1,-4,145.4,6.5,odd,ok,1.526,270.926579,0.073421,,0.053,271,0,0,0
,1,C19H29N,100,271.229451,0.1,-4,145.4,6.5,odd,ok,1.526,270.926579,0.073421,,0.053,271,0,0,0
,1,C19H29N,100,271.229451,0.1,-4,145.4,6.5,odd,ok,1.526,270.926579,0.073421,,0.053,271,0,0,0
,1,C19H29N,100,271.229451,0.1,-4,145.4,6.5,odd,ok,1.526,270.926579,0.073421,,0.053,271,0,0,0
,1,C19H29N,100,271.229451,0.1,-4,145.4,6.5,odd,ok,1.526,270.926579,0.073421,,0.053,271,0,0,0
271.241958,1,C20H31,100,271.242027,0.3,-1.2,732.7,6,even,ok,1.55,270.939086,0.060914,612374,0,271,0,0,0
,1,C20H31,100,271.242027,0.3,-1.2,732.7,6,even,ok,1.55,270.939086,0.060914,,0,271,0,0,0
,1,C20H31,100,271.242027,0.3,-1.2,732.7,6,even,ok,1.55,270.939086,0.060914,,0,271,0,0,0
,1,C20H31,100,271.242027,0.3,-1.2,732.7,6,even,ok,1.55,270.939086,0.060914,,0,271,0,0,0
,1,C20H31,100,271.242027,0.3,-1.2,732.7,6,even,ok,1.55,270.939086,0.060914,,0,271,0,0,0
,1,C20H31,100,271.242027,0.3,-1.2,732.7,6,even,ok,1.55,270.939086,0.060914,,0,271,0,0,0
,1,C20H31,100,271.242027,0.3,-1.2,732.7,6,even,ok,1.55,270.939086,0.060914,,0,271,0,0,0
272.213456,1,C19H28O,100,272.213467,0,0,n.a.,6.5,odd,ok,1.474,271.9095,0.0905,709800,0,272,0.053,0,0
,1,C19H28O,100,272.213467,0,0,n.a.,6.5,odd,ok,1.474,271.9095,0.0905,,0,272,0.053,0,0
,1,C19H28O,100,272.213467,0,0,n.a.,6.5,odd,ok,1.474,271.9095,0.0905,,0,272,0.053,0,0
,1,C19H28O,100,272.213467,0,0,n.a.,6.5,odd,ok,1.474,271.9095,0.0905,,0,272,0.053,0,0
,1,C19H28O,100,272.213467,0,0,n.a.,6.5,odd,ok,1.474,271.9095,0.0905,,0,272,0.053,0,0
,1,C19H28O,100,272.213467,0,0,n.a.,6.5,odd,ok,1.474,271.9095,0.0905,,0,272,0.053,0,0
272.24984,1,C20H32,100,272.249852,0,0.1,10.6,5.5,odd,ok,1.6,271.945844,0.054156,20031050,0,272,0,0,0
,1,C20H32,100,272.249852,0,0.1,10.6,5.5,odd,ok,1.6,271.945844,0.054156,,0,272,0,0,0
,1,C20H32,100,272.249852,0,0.1,10.6,5.5,odd,ok,1.6,271.945844,0.054156,,0,272,0,0,0
,1,C20H32,100,272.249852,0,0.1,10.6,5.5,odd,ok,1.6,271.945844,0.054156,,0,272,0,0,0
,1,C20H32,100,272.249852,0,0.1,10.6,5.5,odd,ok,1.6,271.945844,0.054156,,0,272,0,0,0
,1,C20H32,100,272.249852,0,0.1,10.6,5.5,odd,ok,1.6,271.945844,0.054156,,0,272,0,0,0
272.253234,1,C17H36S,100,272.253224,0,1.6,414.9,2.5,odd,ok,2.118,271.949234,0.050766,4553845,0,272,0,0,0.059
,1,C17H36S,100,272.253224,0,1.6,414.9,2.5,odd,ok,2.118,271.949234,0.050766,,0,272,0,0,0.059
,1,C17H36S,100,272.253224,0,1.6,414.9,2.5,odd,ok,2.118,271.949234,0.050766,,0,272,0,0,0.059
,1,C17H36S,100,272.253224,0,1.6,414.9,2.5,odd,ok,2.118,271.949234,0.050766,,0,272,0,0,0.059
,1,C17H36S,100,272.253224,0,1.6,414.9,2.5,odd,ok,2.118,271.949234,0.050766,,0,272,0,0,0.059
,1,C17H36S,100,272.253224,0,1.6,414.9,2.5,odd,ok,2.118,271.949234,0.050766,,0,272,0,0,0.059
272.294849,1,C17H38NO,100,272.294791,-0.2,-0.1,n.a.,0,even,ok,2.235,271.990802,0.009198,361150,0.059,272,0.059,1,0
,1,C17H38NO,100,272.294791,-0.2,-0.1,n.a.,0,even,ok,2.235,271.990802,0.009198,,0.059,272,0.059,1,0
,1,C17H38NO,100,272.294791,-0.2,-0.1,n.a.,0,even,ok,2.235,271.990802,0.009198,,0.059,272,0.059,1,0
,1,C17H38NO,100,272.294791,-0.2,-0.1,n.a.,0,even,ok,2.235,271.990802,0.009198,,0.059,272,0.059,1,0
,1,C17H38NO,100,272.294791,-0.2,-0.1,n.a.,0,even,ok,2.235,271.990802,0.009198,,0.059,272,0.059,1,0
,1,C17H38NO,100,272.294791,-0.2,-0.1,n.a.,0,even,ok,2.235,271.990802,0.009198,,0.059,272,0.059,1,0
,1,C17H38NO,100,272.294791,-0.2,-0.1,n.a.,0,even,ok,2.235,271.990802,0.009198,,0.059,272,0.059,1,0
273.24506,1,C19H31N,100,273.245101,0.2,0.1,13,5.5,odd,ok,1.632,272.939952,0.060048,5219425,0.053,273,0,0,0
,1,C19H31N,100,273.245101,0.2,0.1,13,5.5,odd,ok,1.632,272.939952,0.060048,,0.053,273,0,0,0
,1,C19H31N,100,273.245101,0.2,0.1,13,5.5,odd,ok,1.632,272.939952,0.060048,,0.053,273,0,0,0
