Meas. m/z,#,Ion Formula,Score,m/z,err [ppm],Mean err [ppm],mSigma,rdb,e¯ Conf,N-Rule,KM [CH2],KMD [CH2],NKM [CH2],I,H/C,N/C,O/C,O/N,S/C,rdb
,1,C16H32S,100,256.221924,0,-5.2,461.1,3.5,odd,ok,255.935829,0.064171,256,,2,0,0,0,0.063,3.5
,1,C16H32S,100,256.221924,0,-5.2,461.1,3.5,odd,ok,255.935829,0.064171,256,,2,0,0,0,0.063,3.5
,1,C16H32S,100,256.221924,0,-5.2,461.1,3.5,odd,ok,255.935829,0.064171,256,,2,0,0,0,0.063,3.5
,1,C16H32S,100,256.221924,0,-5.2,461.1,3.5,odd,ok,255.935829,0.064171,256,,2,0,0,0,0.063,3.5
,1,C16H32S,100,256.221924,0,-5.2,461.1,3.5,odd,ok,255.935829,0.064171,256,,2,0,0,0,0.063,3.5
256.276088,1,C17H36O,100,256.276067,-0.1,-4.3,204.7,0.5,odd,ok,255.989928,0.010072,256,1120177,2.118,0,0.059,0,0,0.5
,1,C17H36O,100,256.276067,-0.1,-4.3,204.7,0.5,odd,ok,255.989928,0.010072,256,,2.118,0,0.059,0,0,0.5
,1,C17H36O,100,256.276067,-0.1,-4.3,204.7,0.5,odd,ok,255.989928,0.010072,256,,2.118,0,0.059,0,0,0.5
,1,C17H36O,100,256.276067,-0.1,-4.3,204.7,0.5,odd,ok,255.989928,0.010072,256,,2.118,0,0.059,0,0,0.5
,1,C17H36O,100,256.276067,-0.1,-4.3,204.7,0.5,odd,ok,255.989928,0.010072,256,,2.118,0,0.059,0,0,0.5
,1,C17H36O,100,256.276067,-0.1,-4.3,204.7,0.5,odd,ok,255.989928,0.010072,256,,2.118,0,0.059,0,0,0.5
256.299911,1,C17H38N,100,256.299877,-0.1,-0.1,n.a.,0,even,ok,256.013724,-0.013724,256,1090077,2.235,0.059,0,0,0,0
,1,C17H38N,100,256.299877,-0.1,-0.1,n.a.,0,even,ok,256.013724,-0.013724,256,,2.235,0.059,0,0,0,0
,1,C17H38N,100,256.299877,-0.1,-0.1,n.a.,0,even,ok,256.013724,-0.013724,256,,2.235,0.059,0,0,0,0
,1,C17H38N,100,256.299877,-0.1,-0.1,n.a.,0,even,ok,256.013724,-0.013724,256,,2.235,0.059,0,0,0,0
,1,C17H38N,100,256.299877,-0.1,-0.1,n.a.,0,even,ok,256.013724,-0.013724,256,,2.235,0.059,0,0,0,0
,1,C17H38N,100,256.299877,-0.1,-0.1,n.a.,0,even,ok,256.013724,-0.013724,256,,2.235,0.059,0,0,0,0
,1,C17H38N,100,256.299877,-0.1,-0.1,n.a.,0,even,ok,256.013724,-0.013724,256,,2.235,0.059,0,0,0,0
257.283874,1,C17H37O,100,257.283892,0.1,-4.2,573.3,0,even,ok,256.996589,0.003411,257,602627,2.176,0,0.059,0,0,0
,1,C17H37O,100,257.283892,0.1,-4.2,573.3,0,even,ok,256.996589,0.003411,257,,2.176,0,0.059,0,0,0
,1,C17H37O,100,257.283892,0.1,-4.2,573.3,0,even,ok,256.996589,0.003411,257,,2.176,0,0.059,0,0,0
,1,C17H37O,100,257.283892,0.1,-4.2,573.3,0,even,ok,256.996589,0.003411,257,,2.176,0,0.059,0,0,0
,1,C17H37O,100,257.283892,0.1,-4.2,573.3,0,even,ok,256.996589,0.003411,257,,2.176,0,0.059,0,0,0
,1,C17H37O,100,257.283892,0.1,-4.2,573.3,0,even,ok,256.996589,0.003411,257,,2.176,0,0.059,0,0,0
258.234189,1,C19H30,100,258.234202,0.1,0.1,5.9,5.5,odd,ok,257.945843,0.054157,258,17105634,1.579,0,0,0,0,5.5
,1,C19H30,100,258.234202,0.1,0.1,5.9,5.5,odd,ok,257.945843,0.054157,258,,1.579,0,0,0,0,5.5
,1,C19H30,100,258.234202,0.1,0.1,5.9,5.5,odd,ok,257.945843,0.054157,258,,1.579,0,0,0,0,5.5
,1,C19H30,100,258.234202,0.1,0.1,5.9,5.5,odd,ok,257.945843,0.054157,258,,1.579,0,0,0,0,5.5
,1,C19H30,100,258.234202,0.1,0.1,5.9,5.5,odd,ok,257.945843,0.054157,258,,1.579,0,0,0,0,5.5
,1,C19H30,100,258.234202,0.1,0.1,5.9,5.5,odd,ok,257.945843,0.054157,258,,1.579,0,0,0,0,5.5
258.237573,1,C16H34S,100,258.237574,0,1.7,415.4,2.5,odd,ok,257.949223,0.050777,258,3224349,2.125,0,0,0,0.063,2.5
,1,C16H34S,100,258.237574,0,1.7,415.4,2.5,odd,ok,257.949223,0.050777,258,,2.125,0,0,0,0.063,2.5
,1,C16H34S,100,258.237574,0,1.7,415.4,2.5,odd,ok,257.949223,0.050777,258,,2.125,0,0,0,0.063,2.5
,1,C16H34S,100,258.237574,0,1.7,415.4,2.5,odd,ok,257.949223,0.050777,258,,2.125,0,0,0,0.063,2.5
,1,C16H34S,100,258.237574,0,1.7,415.4,2.5,odd,ok,257.949223,0.050777,258,,2.125,0,0,0,0.063,2.5
,1,C16H34S,100,258.237574,0,1.7,415.4,2.5,odd,ok,257.949223,0.050777,258,,2.125,0,0,0,0.063,2.5
259.205632,1,C18H27O,100,259.205642,0,-7.8,625.2,6,even,ok,258.916201,0.083799,259,621603,1.5,0,0.056,0,0,6
,1,C18H27O,100,259.205642,0,-7.8,625.2,6,even,ok,258.916201,0.083799,259,,1.5,0,0.056,0,0,6
,1,C18H27O,100,259.205642,0,-7.8,625.2,6,even,ok,258.916201,0.083799,259,,1.5,0,0.056,0,0,6
,1,C18H27O,100,259.205642,0,-7.8,625.2,6,even,ok,258.916201,0.083799,259,,1.5,0,0.056,0,0,6
,1,C18H27O,100,259.205642,0,-7.8,625.2,6,even,ok,258.916201,0.083799,259,,1.5,0,0.056,0,0,6
,1,C18H27O,100,259.205642,0,-7.8,625.2,6,even,ok,258.916201,0.083799,259,,1.5,0,0.056,0,0,6
259.229466,1,C18H29N,100,259.229451,-0.1,0,16.6,5.5,odd,ok,258.940008,0.059992,259,4404629,1.611,0.056,0,0,0,5.5
,1,C18H29N,100,259.229451,-0.1,0,16.6,5.5,odd,ok,258.940008,0.059992,259,,1.611,0.056,0,0,0,5.5
,1,C18H29N,100,259.229451,-0.1,0,16.6,5.5,odd,ok,258.940008,0.059992,259,,1.611,0.056,0,0,0,5.5
,1,C18H29N,100,259.229451,-0.1,0,16.6,5.5,odd,ok,258.940008,0.059992,259,,1.611,0.056,0,0,0,5.5
,1,C18H29N,100,259.229451,-0.1,0,16.6,5.5,odd,ok,258.940008,0.059992,259,,1.611,0.056,0,0,0,5.5
,1,C18H29N,100,259.229451,-0.1,0,16.6,5.5,odd,ok,258.940008,0.059992,259,,1.611,0.056,0,0,0,5.5
,1,C18H29N,100,259.229451,-0.1,0,16.6,5.5,odd,ok,258.940008,0.059992,259,,1.611,0.056,0,0,0,5.5
259.241983,1,C19H31,100,259.242027,0.2,-0.3,538,5,even,ok,258.952511,0.047489,259,899352,1.632,0,0,0,0,5
,1,C19H31,100,259.242027,0.2,-0.3,538,5,even,ok,258.952511,0.047489,259,,1.632,0,0,0,0,5
,1,C19H31,100,259.242027,0.2,-0.3,538,5,even,ok,258.952511,0.047489,259,,1.632,0,0,0,0,5
,1,C19H31,100,259.242027,0.2,-0.3,538,5,even,ok,258.952511,0.047489,259,,1.632,0,0,0,0,5
,1,C19H31,100,259.242027,0.2,-0.3,538,5,even,ok,258.952511,0.047489,259,,1.632,0,0,0,0,5
,1,C19H31,100,259.242027,0.2,-0.3,538,5,even,ok,258.952511,0.047489,259,,1.632,0,0,0,0,5
260.213449,1,C18H28O,100,260.213467,0.1,0,22.4,5.5,odd,ok,259.922892,0.077108,260,2142211,1.556,0,0.056,0,0,5.5
,1,C18H28O,100,260.213467,0.1,0,22.4,5.5,odd,ok,259.922892,0.077108,260,,1.556,0,0.056,0,0,5.5
,1,C18H28O,100,260.213467,0.1,0,22.4,5.5,odd,ok,259.922892,0.077108,260,,1.556,0,0.056,0,0,5.5
,1,C18H28O,100,260.213467,0.1,0,22.4,5.5,odd,ok,259.922892,0.077108,260,,1.556,0,0.056,0,0,5.5
,1,C18H28O,100,260.213467,0.1,0,22.4,5.5,odd,ok,259.922892,0.077108,260,,1.556,0,0.056,0,0,5.5
,1,C18H28O,100,260.213467,0.1,0,22.4,5.5,odd,ok,259.922892,0.077108,260,,1.556,0,0.056,0,0,5.5
260.237253,1,C18H30N,100,260.237276,0.1,-4.2,464.9,5,even,ok,259.94667,0.05333,260,571362,1.667,0.056,0,0,0,5
,1,C18H30N,100,260.237276,0.1,-4.2,464.9,5,even,ok,259.94667,0.05333,260,,1.667,0.056,0,0,0,5
,1,C18H30N,100,260.237276,0.1,-4.2,464.9,5,even,ok,259.94667,0.05333,260,,1.667,0.056,0,0,0,5
,1,C18H30N,100,260.237276,0.1,-4.2,464.9,5,even,ok,259.94667,0.05333,260,,1.667,0.056,0,0,0,5
,1,C18H30N,100,260.237276,0.1,-4.2,464.9,5,even,ok,259.94667,0.05333,260,,1.667,0.056,0,0,0,5
,1,C18H30N,100,260.237276,0.1,-4.2,464.9,5,even,ok,259.94667,0.05333,260,,1.667,0.056,0,0,0,5
,1,C18H30N,100,260.237276,0.1,-4.2,464.9,5,even,ok,259.94667,0.05333,260,,1.667,0.056,0,0,0,5
,1,C18H30N,100,260.237276,0.1,-4.2,464.9,5,even,ok,259.94667,0.05333,260,,1.667,0.056,0,0,0,5
260.24983,1,C19H32,100,260.249852,0.1,0,11.6,4.5,odd,ok,259.959233,0.040767,260,15358483,1.684,0,0,0,0,4.5
,1,C19H32,100,260.249852,0.1,0,11.6,4.5,odd,ok,259.959233,0.040767,260,,1.684,0,0,0,0,4.5
,1,C19H32,100,260.249852,0.1,0,11.6,4.5,odd,ok,259.959233,0.040767,260,,1.684,0,0,0,0,4.5
,1,C19H32,100,260.249852,0.1,0,11.6,4.5,odd,ok,259.959233,0.040767,260,,1.684,0,0,0,0,4.5
,1,C19H32,100,260.249852,0.1,0,11.6,4.5,odd,ok,259.959233,0.040767,260,,1.684,0,0,0,0,4.5
,1,C19H32,100,260.249852,0.1,0,11.6,4.5,odd,ok,259.959233,0.040767,260,,1.684,0,0,0,0,4.5
260.25321,1,C16H36S,100,260.253224,0.1,-0.6,312,1.5,odd,ok,259.962609,0.037391,260,4606043,2.25,0,0,0,0.063,1.5
,1,C16H36S,100,260.253224,0.1,-0.6,312,1.5,odd,ok,259.962609,0.037391,260,,2.25,0,0,0,0.063,1.5
,1,C16H36S,100,260.253224,0.1,-0.6,312,1.5,odd,ok,259.962609,0.037391,260,,2.25,0,0,0,0.063,1.5
,1,C16H36S,100,260.253224,0.1,-0.6,312,1.5,odd,ok,259.962609,0.037391,260,,2.25,0,0,0,0.063,1.5
,1,C16H36S,100,260.253224,0.1,-0.6,312,1.5,odd,ok,259.962609,0.037391,260,,2.25,0,0,0,0.063,1.5
,1,C16H36S,100,260.253224,0.1,-0.6,312,1.5,odd,ok,259.962609,0.037391,260,,2.25,0,0,0,0.063,1.5
261.221268,1,C18H29O,100,261.221292,0.1,-4.2,478.8,5,even,ok,260.929586,0.070414,261,526458,1.611,0,0.056,0,0,5
,1,C18H29O,100,261.221292,0.1,-4.2,478.8,5,even,ok,260.929586,0.070414,261,,1.611,0,0.056,0,0,5
,1,C18H29O,100,261.221292,0.1,-4.2,478.8,5,even,ok,260.929586,0.070414,261,,1.611,0,0.056,0,0,5
,1,C18H29O,100,261.221292,0.1,-4.2,478.8,5,even,ok,260.929586,0.070414,261,,1.611,0,0.056,0,0,5
,1,C18H29O,100,261.221292,0.1,-4.2,478.8,5,even,ok,260.929586,0.070414,261,,1.611,0,0.056,0,0,5
,1,C18H29O,100,261.221292,0.1,-4.2,478.8,5,even,ok,260.929586,0.070414,261,,1.611,0,0.056,0,0,5
261.245086,1,C18H31N,100,261.245101,0.1,-4.2,527.2,4.5,odd,ok,260.953377,0.046623,261,571234,1.722,0.056,0,0,0,4.5
,1,C18H31N,100,261.245101,0.1,-4.2,527.2,4.5,odd,ok,260.953377,0.046623,261,,1.722,0.056,0,0,0,4.5
,1,C18H31N,100,261.245101,0.1,-4.2,527.2,4.5,odd,ok,260.953377,0.046623,261,,1.722,0.056,0,0,0,4.5
,1,C18H31N,100,261.245101,0.1,-4.2,527.2,4.5,odd,ok,260.953377,0.046623,261,,1.722,0.056,0,0,0,4.5
,1,C18H31N,100,261.245101,0.1,-4.2,527.2,4.5,odd,ok,260.953377,0.046623,261,,1.722,0.056,0,0,0,4.5
,1,C18H31N,100,261.245101,0.1,-4.2,527.2,4.5,odd,ok,260.953377,0.046623,261,,1.722,0.056,0,0,0,4.5
,1,C18H31N,100,261.245101,0.1,-4.2,527.2,4.5,odd,ok,260.953377,0.046623,261,,1.722,0.056,0,0,0,4.5
261.257645,1,C19H33,100,261.257677,0.1,7.1,704.6,4,even,ok,260.965922,0.034078,261,777384,1.737,0,0,0,0,4
,1,C19H33,100,261.257677,0.1,7.1,704.6,4,even,ok,260.965922,0.034078,261,,1.737,0,0,0,0,4
,1,C19H33,100,261.257677,0.1,7.1,704.6,4,even,ok,260.965922,0.034078,261,,1.737,0,0,0,0,4
,1,C19H33,100,261.257677,0.1,7.1,704.6,4,even,ok,260.965922,0.034078,261,,1.737,0,0,0,0,4
,1,C19H33,100,261.257677,0.1,7.1,704.6,4,even,ok,260.965922,0.034078,261,,1.737,0,0,0,0,4
,1,C19H33,100,261.257677,0.1,7.1,704.6,4,even,ok,260.965922,0.034078,261,,1.737,0,0,0,0,4
262.174947,1,C17H26S,100,262.174973,0.1,0.1,24,7.5,odd,ok,261.8822,0.1178,262,4073955,1.529,0,0,0,0.059,7.5
,1,C17H26S,100,262.174973,0.1,0.1,24,7.5,odd,ok,261.8822,0.1178,262,,1.529,0,0,0,0.059,7.5
,1,C17H26S,100,262.174973,0.1,0.1,24,7.5,odd,ok,261.8822,0.1178,262,,1.529,0,0,0,0.059,7.5
,1,C17H26S,100,262.174973,0.1,0.1,24,7.5,odd,ok,261.8822,0.1178,262,,1.529,0,0,0,0.059,7.5
,1,C17H26S,100,262.174973,0.1,0.1,24,7.5,odd,ok,261.8822,0.1178,262,,1.529,0,0,0,0.059,7.5
,1,C17H26S,100,262.174973,0.1,0.1,24,7.5,odd,ok,261.8822,0.1178,262,,1.529,0,0,0,0.059,7.5
262.229179,1,C18H30O,100,262.229117,-0.2,-7.8,645.3,4.5,odd,ok,261.936371,0.063629,262,655637,1.667,0,0.056,0,0,4.5
,1,C18H30O,100,262.229117,-0.2,-7.8,645.3,4.5,odd,ok,261.936371,0.063629,262,,1.667,0,0.056,0,0,4.5
,1,C18H30O,100,262.229117,-0.2,-7.8,645.3,4.5,odd,ok,261.936371,0.063629,262,,1.667,0,0.056,0,0,4.5
,1,C18H30O,100,262.229117,-0.2,-7.8,645.3,4.5,odd,ok,261.936371,0.063629,262,,1.667,0,0.056,0,0,4.5
,1,C18H30O,100,262.229117,-0.2,-7.8,645.3,4.5,odd,ok,261.936371,0.063629,262,,1.667,0,0.056,0,0,4.5
,1,C18H30O,100,262.229117,-0.2,-7.8,645.3,4.5,odd,ok,261.936371,0.063629,262,,1.667,0,0.056,0,0,4.5
262.252934,1,C18H32N,100,262.252926,0,-7.7,605.3,4,even,ok,261.9601,0.0399,262,1002323,1.778,0.056,0,0,0,4
,1,C18H32N,100,262.252926,0,-7.7,605.3,4,even,ok,261.9601,0.0399,262,,1.778,0.056,0,0,0,4
,1,C18H32N,100,262.252926,0,-7.7,605.3,4,even,ok,261.9601,0.0399,262,,1.778,0.056,0,0,0,4
,1,C18H32N,100,262.252926,0,-7.7,605.3,4,even,ok,261.9601,0.0399,262,,1.778,0.056,0,0,0,4
,1,C18H32N,100,262.252926,0,-7.7,605.3,4,even,ok,261.9601,0.0399,262,,1.778,0.056,0,0,0,4
,1,C18H32N,100,262.252926,0,-7.7,605.3,4,even,ok,261.9601,0.0399,262,,1.778,0.056,0,0,0,4
,1,C18H32N,100,262.252926,0,-7.7,605.3,4,even,ok,261.9601,0.0399,262,,1.778,0.056,0,0,0,4
,1,C18H32N,100,262.252926,0,-7.7,605.3,4,even,ok,261.9601,0.0399,262,,1.778,0.056,0,0,0,4
262.265525,1,C19H34,100,262.265503,-0.1,0,2.7,3.5,odd,ok,261.972677,0.027323,262,19638132,1.789,0,0,0,0,3.5
,1,C19H34,100,262.265503,-0.1,0,2.7,3.5,odd,ok,261.972677,0.027323,262,,1.789,0,0,0,0,3.5
,1,C19H34,100,262.265503,-0.1,0,2.7,3.5,odd,ok,261.972677,0.027323,262,,1.789,0,0,0,0,3.5
,1,C19H34,100,262.265503,-0.1,0,2.7,3.5,odd,ok,261.972677,0.027323,262,,1.789,0,0,0,0,3.5
,1,C19H34,100,262.265503,-0.1,0,2.7,3.5,odd,ok,261.972677,0.027323,262,,1.789,0,0,0,0,3.5
,1,C19H34,100,262.265503,-0.1,0,2.7,3.5,odd,ok,261.972677,0.027323,262,,1.789,0,0,0,0,3.5
262.268913,1,C16H38S,100,262.268874,-0.1,-1,518.4,0.5,odd,ok,261.976061,0.023939,262,921110,2.375,0,0,0,0.063,0.5
,1,C16H38S,100,262.268874,-0.1,-1,518.4,0.5,odd,ok,261.976061,0.023939,262,,2.375,0,0,0,0.063,0.5
,1,C16H38S,100,262.268874,-0.1,-1,518.4,0.5,odd,ok,261.976061,0.023939,262,,2.375,0,0,0,0.063,0.5
,1,C16H38S,100,262.268874,-0.1,-1,518.4,0.5,odd,ok,261.976061,0.023939,262,,2.375,0,0,0,0.063,0.5
,1,C16H38S,100,262.268874,-0.1,-1,518.4,0.5,odd,ok,261.976061,0.023939,262,,2.375,0,0,0,0.063,0.5
,1,C16H38S,100,262.268874,-0.1,-1,518.4,0.5,odd,ok,261.976061,0.023939,262,,2.375,0,0,0,0.063,0.5
263.185305,1,C13H27O5,100,263.1853,0,-1.5,475.5,1,even,ok,262.89143,0.10857,263,587390,2.077,0,0.385,0,0,1
,1,C13H27O5,100,263.1853,0,-1.5,475.5,1,even,ok,262.89143,0.10857,263,,2.077,0,0.385,0,0,1
,1,C13H27O5,100,263.1853,0,-1.5,475.5,1,even,ok,262.89143,0.10857,263,,2.077,0,0.385,0,0,1
,1,C13H27O5,100,263.1853,0,-1.5,475.5,1,even,ok,262.89143,0.10857,263,,2.077,0,0.385,0,0,1
,1,C13H27O5,100,263.1853,0,-1.5,475.5,1,even,ok,262.89143,0.10857,263,,2.077,0,0.385,0,0,1
,1,C13H27O5,100,263.1853,0,-1.5,475.5,1,even,ok,262.89143,0.10857,263,,2.077,0,0.385,0,0,1
263.236931,1,C18H31O,100,263.236942,0,0,12.6,4,even,ok,262.942998,0.057002,263,2638947,1.722,0,0.056,0,0,4
,1,C18H31O,100,263.236942,0,0,12.6,4,even,ok,262.942998,0.057002,263,,1.722,0,0.056,0,0,4
,1,C18H31O,100,263.236942,0,0,12.6,4,even,ok,262.942998,0.057002,263,,1.722,0,0.056,0,0,4
,1,C18H31O,100,263.236942,0,0,12.6,4,even,ok,262.942998,0.057002,263,,1.722,0,0.056,0,0,4
,1,C18H31O,100,263.236942,0,0,12.6,4,even,ok,262.942998,0.057002,263,,1.722,0,0.056,0,0,4
,1,C18H31O,100,263.236942,0,0,12.6,4,even,ok,262.942998,0.057002,263,,1.722,0,0.056,0,0,4
263.260771,1,C18H33N,100,263.260751,-0.1,-3.6,58.4,3.5,odd,ok,262.966812,0.033188,263,2824192,1.833,0.056,0,0,0,3.5
,1,C18H33N,100,263.260751,-0.1,-3.6,58.4,3.5,odd,ok,262.966812,0.033188,263,,1.833,0.056,0,0,0,3.5
,1,C18H33N,100,263.260751,-0.1,-3.6,58.4,3.5,odd,ok,262.966812,0.033188,263,,1.833,0.056,0,0,0,3.5
,1,C18H33N,100,263.260751,-0.1,-3.6,58.4,3.5,odd,ok,262.966812,0.033188,263,,1.833,0.056,0,0,0,3.5
,1,C18H33N,100,263.260751,-0.1,-3.6,58.4,3.5,odd,ok,262.966812,0.033188,263,,1.833,0.056,0,0,0,3.5
,1,C18H33N,100,263.260751,-0.1,-3.6,58.4,3.5,odd,ok,262.966812,0.033188,263,,1.833,0.056,0,0,0,3.5
,1,C18H33N,100,263.260751,-0.1,-3.6,58.4,3.5,odd,ok,262.966812,0.033188,263,,1.833,0.056,0,0,0,3.5
263.273314,1,C19H35,100,263.273328,0.1,-0.4,681.6,3,even,ok,262.97934,0.02066,263,1195333,1.842,0,0,0,0,3
,1,C19H35,100,263.273328,0.1,-0.4,681.6,3,even,ok,262.97934,0.02066,263,,1.842,0,0,0,0,3
,1,C19H35,100,263.273328,0.1,-0.4,681.6,3,even,ok,262.97934,0.02066,263,,1.842,0,0,0,0,3
,1,C19H35,100,263.273328,0.1,-0.4,681.6,3,even,ok,262.97934,0.02066,263,,1.842,0,0,0,0,3
,1,C19H35,100,263.273328,0.1,-0.4,681.6,3,even,ok,262.97934,0.02066,263,,1.842,0,0,0,0,3
,1,C19H35,100,263.273328,0.1,-0.4,681.6,3,even,ok,262.97934,0.02066,263,,1.842,0,0,0,0,3
264.190616,1,C17H28S,100,264.190623,0,0,n.a.,6.5,odd,ok,263.895619,0.104381,264,996939,1.647,0,0,0,0.059,6.5
,1,C17H28S,100,264.190623,0,0,n.a.,6.5,odd,ok,263.895619,0.104381,264,,1.647,0,0,0,0.059,6.5
,1,C9H24N6O3,62.17,264.19044,-0.7,-0.3,n.a.,1.5,odd,ok,263.895619,0.104381,264,,2.667,0.667,0.333,0.5,0,1.5
,1,C17H28S,100,264.190623,0,0,n.a.,6.5,odd,ok,263.895619,0.104381,264,,1.647,0,0,0,0.059,6.5
,1,C17H28S,100,264.190623,0,0,n.a.,6.5,odd,ok,263.895619,0.104381,264,,1.647,0,0,0,0.059,6.5
,1,C17H28S,100,264.190623,0,0,n.a.,6.5,odd,ok,263.895619,0.104381,264,,1.647,0,0,0,0.059,6.5
,1,C17H28S,100,264.190623,0,0,n.a.,6.5,odd,ok,263.895619,0.104381,264,,1.647,0,0,0,0.059,6.5
264.244765,1,C18H32O,100,264.244767,0,-4.1,160.2,3.5,odd,ok,263.949707,0.050293,264,1476219,1.778,0,0.056,0,0,3.5
,1,C18H32O,100,264.244767,0,-4.1,160.2,3.5,odd,ok,263.949707,0.050293,264,,1.778,0,0.056,0,0,3.5
,1,C18H32O,100,264.244767,0,-4.1,160.2,3.5,odd,ok,263.949707,0.050293,264,,1.778,0,0.056,0,0,3.5
,1,C18H32O,100,264.244767,0,-4.1,160.2,3.5,odd,ok,263.949707,0.050293,264,,1.778,0,0.056,0,0,3.5
,1,C18H32O,100,264.244767,0,-4.1,160.2,3.5,odd,ok,263.949707,0.050293,264,,1.778,0,0.056,0,0,3.5
,1,C18H32O,100,264.244767,0,-4.1,160.2,3.5,odd,ok,263.949707,0.050293,264,,1.778,0,0.056,0,0,3.5
264.268615,1,C18H34N,100,264.268577,-0.1,-3.6,349,3,even,ok,263.97353,0.02647,264,1029988,1.889,0.056,0,0,0,3
,1,C18H34N,100,264.268577,-0.1,-3.6,349,3,even,ok,263.97353,0.02647,264,,1.889,0.056,0,0,0,3
,1,C18H34N,100,264.268577,-0.1,-3.6,349,3,even,ok,263.97353,0.02647,264,,1.889,0.056,0,0,0,3
,1,C18H34N,100,264.268577,-0.1,-3.6,349,3,even,ok,263.97353,0.02647,264,,1.889,0.056,0,0,0,3
,1,C18H34N,100,264.268577,-0.1,-3.6,349,3,even,ok,263.97353,0.02647,264,,1.889,0.056,0,0,0,3
,1,C18H34N,100,264.268577,-0.1,-3.6,349,3,even,ok,263.97353,0.02647,264,,1.889,0.056,0,0,0,3
,1,C18H34N,100,264.268577,-0.1,-3.6,349,3,even,ok,263.97353,0.02647,264,,1.889,0.056,0,0,0,3
,1,C18H34N,100,264.268577,-0.1,-3.6,349,3,even,ok,263.97353,0.02647,264,,1.889,0.056,0,0,0,3
264.281163,1,C19H36,100,264.281153,0,0,2.3,2.5,odd,ok,263.986065,0.013935,264,33903972,1.895,0,0,0,0,2.5
,1,C19H36,100,264.281153,0,0,2.3,2.5,odd,ok,263.986065,0.013935,264,,1.895,0,0,0,0,2.5
,1,C19H36,100,264.281153,0,0,2.3,2.5,odd,ok,263.986065,0.013935,264,,1.895,0,0,0,0,2.5
,1,C19H36,100,264.281153,0,0,2.3,2.5,odd,ok,263.986065,0.013935,264,,1.895,0,0,0,0,2.5
,1,C19H36,100,264.281153,0,0,2.3,2.5,odd,ok,263.986065,0.013935,264,,1.895,0,0,0,0,2.5
,1,C19H36,100,264.281153,0,0,2.3,2.5,odd,ok,263.986065,0.013935,264,,1.895,0,0,0,0,2.5
265.21621,1,C17H29O2,100,265.216207,0,0,n.a.,4,even,ok,264.920067,0.079933,265,1272217,1.706,0,0.118,0,0,4
,1,C17H29O2,100,265.216207,0,0,n.a.,4,even,ok,264.920067,0.079933,265,,1.706,0,0.118,0,0,4
,1,C17H29O2,100,265.216207,0,0,n.a.,4,even,ok,264.920067,0.079933,265,,1.706,0,0.118,0,0,4
,1,C17H29O2,100,265.216207,0,0,n.a.,4,even,ok,264.920067,0.079933,265,,1.706,0,0.118,0,0,4
,1,C17H29O2,100,265.216207,0,0,n.a.,4,even,ok,264.920067,0.079933,265,,1.706,0,0.118,0,0,4
,1,C17H29O2,100,265.216207,0,0,n.a.,4,even,ok,264.920067,0.079933,265,,1.706,0,0.118,0,0,4
265.252548,1,C18H33O,100,265.252592,0.2,-7.5,610,3,even,ok,264.956365,0.043635,265,696748,1.833,0,0.056,0,0,3
,1,C18H33O,100,265.252592,0.2,-7.5,610,3,even,ok,264.956365,0.043635,265,,1.833,0,0.056,0,0,3
,1,C18H33O,100,265.252592,0.2,-7.5,610,3,even,ok,264.956365,0.043635,265,,1.833,0,0.056,0,0,3
,1,C18H33O,100,265.252592,0.2,-7.5,610,3,even,ok,264.956365,0.043635,265,,1.833,0,0.056,0,0,3
,1,C18H33O,100,265.252592,0.2,-7.5,610,3,even,ok,264.956365,0.043635,265,,1.833,0,0.056,0,0,3
,1,C18H33O,100,265.252592,0.2,-7.5,610,3,even,ok,264.956365,0.043635,265,,1.833,0,0.056,0,0,3
265.276399,1,C18H35N,100,265.276402,0,0,13.3,2.5,odd,ok,264.980189,0.019811,265,2994640,1.944,0.056,0,0,0,2.5
,1,C18H35N,100,265.276402,0,0,13.3,2.5,odd,ok,264.980189,0.019811,265,,1.944,0.056,0,0,0,2.5
,1,C18H35N,100,265.276402,0,0,13.3,2.5,odd,ok,264.980189,0.019811,265,,1.944,0.056,0,0,0,2.5
,1,C18H35N,100,265.276402,0,0,13.3,2.5,odd,ok,264.980189,0.019811,265,,1.944,0.056,0,0,0,2.5
,1,C18H35N,100,265.276402,0,0,13.3,2.5,odd,ok,264.980189,0.019811,265,,1.944,0.056,0,0,0,2.5
,1,C18H35N,100,265.276402,0,0,13.3,2.5,odd,ok,264.980189,0.019811,265,,1.944,0.056,0,0,0,2.5
,1,C18H35N,100,265.276402,0,0,13.3,2.5,odd,ok,264.980189,0.019811,265,,1.944,0.056,0,0,0,2.5
265.288959,1,C19H37,100,265.288978,0.1,-7.6,724.4,2,even,ok,264.992735,0.007265,265,1093031,1.947,0,0,0,0,2
,1,C19H37,100,265.288978,0.1,-7.6,724.4,2,even,ok,264.992735,0.007265,265,,1.947,0,0,0,0,2
,1,C19H37,100,265.288978,0.1,-7.6,724.4,2,even,ok,264.992735,0.007265,265,,1.947,0,0,0,0,2
,1,C19H37,100,265.288978,0.1,-7.6,724.4,2,even,ok,264.992735,0.007265,265,,1.947,0,0,0,0,2
,1,C19H37,100,265.288978,0.1,-7.6,724.4,2,even,ok,264.992735,0.007265,265,,1.947,0,0,0,0,2
